ID	pheotype
HOCHN13FB01151110	0.824595092
HOCHN13FB01151111	1.063874041
HOCHN13FB01151116	1.125968033
HOCHN13FB01151119	0.879162274
HOCHN13FB01151120	1.731544025
HOCHN13FB01151122	1.315846908
HOCHN13FB01151204	1.140012242
HOCHN13FB01151205	0.691163349
HOCHN13FB01151207	0.960856107
HOCHN13FB01151209	0.804021816
HOCHN13FB01151217	1.112499106
HOCHN13FB01151223	1.097129955
HOCHN13FB01151224	0.9653809
HOCHN13FB01151226	1.229028615
HOCHN13FB01151230	1.44013977
HOCHN13FB01151231	1.312362619
HOCHN13FB01151234	1.061736957
HOCHN13FB01151235	1.343241776
HOCHN13FB01151237	1.720482254
HOCHN13FB01151239	0.823342824
HOCHN13FB01152013	1.063743541
HOCHN13FB01160103	0.514141872
HOCHN13FB01160106	0.418039961
HOCHN13FB01160109	0.994438597
HOCHN13FB01160117	1.174720133
HOCHN13FB01160127	1.451037789
HOCHN13FB01160131	0.981868014
HOCHN13FB01160133	2.002548181
HOCHN13FB01160135	1.521723195
HOCHN13FB01160136	0.737285307
HOCHN13FB01160201	0.485388027
HOCHN13FB01160205	0.375955274
HOCHN13FB01160217	0.963448107
HOCHN13FB01160218	1.01937611
HOCHN13FB01160220	0.645582793
HOCHN13FB01160221	1.103932943
HOCHN13FB01160225	0.992523346
HOCHN13FB01160305	0.918186694
HOCHN13FB01160307	1.004556143
HOCHN13FB01160312	1.102305266
HOCHN13FB01160317	1.170817689
HOCHN13FB01160319	0.586034759
HOCHN13FB01160321	1.032958311
HOCHN13FB01160323	1.96616936
HOCHN13FB01160403	0.810580529
HOCHN13FB01160405	1.00726214
HOCHN13FB01160411	0.737963648
HOCHN13FB01160413	1.307280555
HOCHN13FB01160415	0.693729947
HOCHN13FB01160416	1.286282977
HOCHN13FB01160417	0.6290455
HOCHN13FB01160418	1.748658121
HOCHN13FB01160501	0.967026708
HOCHN13FB01160503	1.053597892
HOCHN13FB01160510	1.121840078
HOCHN13FB01160511	1.189513713
HOCHN13FB01160513	0.931478275
HOCHN13FB01160515	1.578371182
HOCHN13FB01160518	1.37368898
HOCHN13FB01160524	1.293161323
HOCHN13FB01160601	-0.164991563
HOCHN13FB01160602	1.151341251
HOCHN13FB01160603	0.994079701
HOCHN13FB01160604	1.151161736
HOCHN13FB01160606	2.876029311
HOCHN13FB01160610	1.031020632
HOCHN13FB01160615	1.047825829
HOCHN13FB01160617	0.639196219
HOCHN13FB01160618	1.259160463
HOCHN13FB01160619	1.085774562
HOCHN13FB01160621	1.547500846
HOCHN13FB01160623	0.857533917
HOCHN13FB01160624	1.060937946
HOCHN13FB01160626	1.11326197
HOCHN13FB01160630	0.62231569
HOCHN13FB01160631	0.929711153
HOCHN13FB01160702	1.197937428
HOCHN13FB01160707	1.191473226
HOCHN13FB01160715	1.026824531
HOCHN13FB01160723	0.66068624
HOCHN13FB01160725	1.082465964
HOCHN13FB01160804	1.061989847
HOCHN13FB01160806	0.767421884
HOCHN13FB01160810	1.127120229
HOCHN13FB01160819	0.930958859
HOCHN13FB01160822	0.991112615
HOCHN13FB01160824	1.384354511
HOCHN13FB01160825	1.469068426
HOCHN13FB01160827	1.067834872
HOCHN13FB01160829	0.621208025
HOCHN13FB01160831	1.410398323
HOCHN13FB01160832	0.788508757
HOCHN13FB01160833	0.659303756
HOCHN13FB01160835	1.453384539
HOCHN13FB01160902	0.506334122
HOCHN13FB01160905	0.894078194
HOCHN13FB01160910	1.213440863
HOCHN13FB01160911	1.241281045
HOCHN13FB01160912	0.995903625
HOCHN13FB01160916	1.125239915
HOCHN13FB01160917	0.835458502
HOCHN13FB01160918	0.408724472
HOCHN13FB01160920	0.987583137
HOCHN13FB01160924	1.307947687
HOCHN13FB01160925	1.449838924
HOCHN13FB01160928	0.826185524
HOCHN13FB01160929	1.317319468
HOCHN13FB01160930	1.345091677
HOCHN13FB01160932	1.00819796
HOCHN13FB01160934	1.796965645
HOCHN13FB01161001	2.102620217
HOCHN13FB01161005	1.190450698
HOCHN13FB01161006	1.125123192
HOCHN13FB01161009	0.863348904
HOCHN13FB01161011	1.019166587
HOCHN13FB01161012	0.670100927
HOCHN13FB01161014	0.921525061
HOCHN13FB01161017	1.209920881
HOCHN13FB01161019	1.074094775
HOCHN13FB01161020	0.701196747
HOCHN13FB01161024	1.202907391
HOCHN13FB01161026	1.38179908
HOCHN13FB01161027	1.418141688
HOCHN13FB01161030	1.364213371
HOCHN13FB01161031	0.868874693
HOCHN13FB01161036	0.700580146
HOCHN13FB01161038	1.05061831
HOCHN13FB01161039	1.213740901
HOCHN13FB01161040	0.896885699
HOCHN13FB01161102	0.971473354
HOCHN13FB01161106	1.066491182
HOCHN13FB01161112	1.812903978
HOCHN13FB01161115	1.043972149
HOCHN13FB01161117	0.837760793
HOCHN13FB01161118	0.774172665
HOCHN13FB01161119	0.412348179
HOCHN13FB01161122	0.486660703
HOCHN13FB01161130	1.113002874
HOCHN13FB01161132	0.893328579
HOCHN13FB01161134	1.098870319
HOCHN13FB01161136	1.83081251
HOCHN13FB01161138	3.885970185
HOCHN13FB01161201	1.084389608
HOCHN13FB01161204	1.31849531
HOCHN13FB01161205	1.138465244
HOCHN13FB01161211	1.236927694
HOCHN13FB01161212	1.241388972
HOCHN13FB01161214	1.07525745
HOCHN13FB01161215	0.879695938
HOCHN13FB01161219	0.369446971
HOCHN13FB01161222	1.043009433
HOCHN13FB01161227	1.046034363
HOCHN13FB01161233	1.081409346
HOCHN13FB01161238	1.357216932
HOCHN13FB01161239	1.13528102
HOCHN13FB01161244	1.524042889
HOCHN13FB01161324	0.588027592
HOCHN13FB01162216	1.334656376
HOCHN13FB01162230	1.060090645
HOCHN13FB01170114	0.84198189
HOCHN13FB01170115	1.039365351
HOCHN13FB01170116	0.948175988
HOCHN13FB01170117	1.534866919
HOCHN13FB01170118	1.121905726
HOCHN13FB01170119	1.221723733
HOCHN13FB01170122	1.422754544
HOCHN13FB01170131	0.786356458
HOCHN13FB01170134	1.372390506
HOCHN13FB01170137	1.36297366
HOCHN13FB01170139	1.317777441
HOCHN13FB01170144	1.347291097
HOCHN13FB01170145	0.696387739
HOCHN13FB01170147	0.54935351
HOCHN13FB01170204	1.068046787
HOCHN13FB01170205	1.429767084
HOCHN13FB01170206	0.992010516
HOCHN13FB01170208	0.851275901
HOCHN13FB01170210	1.35103401
HOCHN13FB01170215	1.137373083
HOCHN13FB01170218	1.473678804
HOCHN13FB01170225	1.22395401
HOCHN13FB01170226	1.112173784
HOCHN13FB01170228	1.133870241
HOCHN13FB01170301	1.034975943
HOCHN13FB01170302	1.604756379
HOCHN13FB01170303	2.962070185
HOCHN13FB01170306	1.326355235
HOCHN13FB01170316	1.031483452
HOCHN13FB01170322	1.291970185
HOCHN13FB01170401	0.816124149
HOCHN13FB01170402	0.906629207
HOCHN13FB01170406	1.510995813
HOCHN13FB01170407	1.014492414
HOCHN13FB01170408	1.051901674
HOCHN13FB01170411	0.798348698
HOCHN13FB01170412	1.361027159
HOCHN13FB01170413	1.440752154
HOCHN13FB01170414	0.88172325
HOCHN13FB01170501	1.177147367
HOCHN13FB01170502	0.804917732
HOCHN13FB01170503	1.432231541
HOCHN13FB01170504	1.276029549
HOCHN13FB01170505	1.043940873
HOCHN13FB01170507	1.206454
HOCHN13FB01170511	0.845396088
HOCHN13FB01170512	1.229056757
HOCHN13FB01170514	0.875159899
HOCHN13FB01170517	1.055276543
HOCHN13FB01170601	1.040577711
HOCHN13FB01170604	0.665669485
HOCHN13FB01170606	1.067987826
HOCHN13FB01170607	0.878232132
HOCHN13FB01170608	1.046162369
HOCHN13FB01170609	0.69318481
HOCHN13FB01170610	1.003066141
HOCHN13FB01170611	0.609096637
HOCHN13FB01170612	0.88636005
HOCHN13FB01170613	1.42121845
HOCHN13FB01170615	0.987032195
HOCHN13FB01170616	0.874303574
HOCHN13FB01170617	1.403403408
HOCHN13FB01170621	1.410551697
HOCHN13FB01170623	0.391914402
HOCHN13FB01170624	0.88281409
HOCHN13FB01170626	1.08292698
HOCHN13FB01170627	1.287745265
HOCHN13FB01170628	0.794856397
HOCHN13FB01170629	0.993202231
HOCHN13FB01170631	1.015546953
HOCHN13FB01170633	0.988088123
HOCHN13FB01170635	1.316330968
HOCHN13FB01170637	1.015172455
HOCHN13FB01170702	0.942740151
HOCHN13FB01170704	0.433556867
HOCHN13FB01170705	1.355343942
HOCHN13FB01170707	0.789443017
HOCHN13FB01170708	0.807840487
HOCHN13FB01170710	1.336505725
HOCHN13FB01170711	0.88858409
HOCHN13FB01170712	0.604925879
HOCHN13FB01170713	0.783520015
HOCHN13FB01170714	1.146626212
HOCHN13FB01170715	1.446380654
HOCHN13FB01170716	1.149084607
HOCHN13FB01170718	1.33214964
HOCHN13FB01170720	0.799103515
HOCHN13FB01170721	0.873006145
HOCHN13FB01170724	1.164861445
HOCHN13FB01170730	0.454578162
HOCHN13FB01170732	1.015104119
HOCHN13FB01170734	1.076101193
HOCHN13FB01170738	1.204030384
HOCHN13FB01170801	1.727719646
HOCHN13FB01170802	1.102939369
HOCHN13FB01170803	1.052686237
HOCHN13FB01170804	2.278106478
HOCHN13FB01170808	0.800015733
HOCHN13FB01170810	1.174438441
HOCHN13FB01170815	1.157209478
HOCHN13FB01170816	1.050467368
HOCHN13FB01170818	1.257538644
HOCHN13FB01170820	1.123140728
HOCHN13FB01170821	1.191134327
HOCHN13FB01170822	1.13079062
HOCHN13FB01170823	1.133245846
HOCHN13FB01170827	1.079915304
HOCHN13FB01170901	1.175724172
HOCHN13FB01170903	1.257356311
HOCHN13FB01170904	1.113528636
HOCHN13FB01170905	0.427406083
HOCHN13FB01170907	0.853376363
HOCHN13FB01170908	1.207528848
HOCHN13FB01170909	1.067543081
HOCHN13FB01170910	1.179817694
HOCHN13FB01170911	1.257002302
HOCHN13FB01170913	1.104474253
HOCHN13FB01170920	0.757569847
HOCHN13FB01170921	1.217969504
HOCHN13FB01170923	0.895823724
HOCHN13FB01170924	1.257861736
HOCHN13FB01170928	1.00397764
HOCHN13FB01170932	1.109055039
HOCHN13FB01170938	1.540985057
HOCHN13FB01170942	1.163969591
HOCHN13FB01170944	1.337796951
HOCHN13FB01170946	1.146032481
HOCHN13FB01171001	1.203981971
HOCHN13FB01171003	0.870526245
